home_team_enc,away_team_enc,home_wins_last3y,home_draws_last3y,home_losses_last3y,home_goals_for_last3y,home_goals_against_last3y,away_wins_last3y,away_draws_last3y,away_losses_last3y,away_goals_for_last3y,away_goals_against_last3y,home_h2h_winrate,result,date,home_team,away_team,result_enc
1,10,44.0,25.0,37.0,140.0,126.0,53.0,38.0,23.0,142.0,85.0,0.2777777777777778,A,2015-10-18,ATHLETICO-PR,CORINTHIANS,0
17,22,43.0,30.0,41.0,136.0,140.0,46.0,30.0,37.0,139.0,137.0,0.24107142857142858,A,2015-10-18,FLAMENGO RJ,INTERNACIONAL,0
33,35,51.0,27.0,36.0,147.0,120.0,20.0,20.0,36.0,79.0,123.0,0.32978723404255317,D,2015-10-18,SAO PAULO,VASCO DA GAMA,1
21,9,54.0,32.0,27.0,131.0,91.0,20.0,18.0,30.0,65.0,78.0,0.4111111111111111,A,2015-10-18,GREMIO,CHAPECOENSE-SC,0
32,20,46.0,30.0,38.0,155.0,116.0,37.0,26.0,43.0,115.0,117.0,0.3148148148148148,H,2015-10-18,SANTOS,GOIAS,2
34,3,28.0,25.0,23.0,92.0,85.0,53.0,32.0,29.0,168.0,120.0,0.23404255319148937,H,2015-10-18,SPORT RECIFE,ATLETICO-MG,2
18,1,43.0,26.0,44.0,145.0,139.0,44.0,25.0,38.0,141.0,130.0,0.27102803738317754,A,2015-10-24,FLUMINENSE,ATHLETICO-PR,0
16,32,22.0,17.0,37.0,71.0,105.0,47.0,29.0,37.0,156.0,114.0,0.13978494623655913,D,2015-10-24,FIGUEIRENSE,SANTOS,1
22,23,47.0,30.0,37.0,140.0,137.0,7.0,9.0,15.0,24.0,37.0,0.4647887323943662,H,2015-10-24,INTERNACIONAL,JOINVILLE,2
27,34,25.0,15.0,35.0,95.0,110.0,27.0,25.0,23.0,92.0,85.0,0.2191780821917808,A,2015-10-25,PALMEIRAS,SPORT RECIFE,0
9,4,21.0,18.0,30.0,68.0,80.0,9.0,6.0,16.0,31.0,52.0,0.32653061224489793,D,2015-10-25,CHAPECOENSE-SC,AVAI,1
10,17,54.0,37.0,22.0,145.0,83.0,42.0,29.0,42.0,135.0,141.0,0.3181818181818182,H,2015-10-25,CORINTHIANS,FLAMENGO RJ,2
11,33,34.0,32.0,47.0,114.0,137.0,50.0,28.0,35.0,147.0,121.0,0.24545454545454545,A,2015-10-25,CORITIBA,SAO PAULO,0
35,21,20.0,21.0,34.0,78.0,120.0,54.0,31.0,28.0,133.0,94.0,0.13043478260869565,D,2015-10-25,VASCO DA GAMA,GREMIO,1
20,13,37.0,26.0,44.0,116.0,120.0,61.0,23.0,29.0,186.0,115.0,0.24299065420560748,A,2015-10-25,GOIAS,CRUZEIRO,0
3,29,52.0,31.0,30.0,164.0,120.0,23.0,23.0,29.0,77.0,90.0,0.40217391304347827,H,2015-10-25,ATLETICO-MG,PONTE PRETA,2
33,34,50.0,28.0,35.0,145.0,120.0,28.0,25.0,22.0,92.0,81.0,0.3191489361702128,H,2015-10-31,SAO PAULO,SPORT RECIFE,2
4,13,9.0,7.0,16.0,31.0,52.0,62.0,23.0,28.0,187.0,114.0,0.08333333333333333,D,2015-10-31,AVAI,CRUZEIRO,1
29,23,22.0,23.0,30.0,77.0,92.0,7.0,9.0,16.0,24.0,38.0,0.2830188679245283,H,2015-10-31,PONTE PRETA,JOINVILLE,2
11,16,34.0,32.0,47.0,114.0,137.0,22.0,17.0,36.0,71.0,103.0,0.2903225806451613,D,2015-10-31,CORITIBA,FIGUEIRENSE,1
3,10,53.0,30.0,30.0,165.0,120.0,54.0,37.0,22.0,145.0,83.0,0.34234234234234234,A,2015-11-01,ATLETICO-MG,CORINTHIANS,0
9,1,21.0,19.0,30.0,68.0,80.0,45.0,25.0,38.0,142.0,130.0,0.18181818181818182,D,2015-11-01,CHAPECOENSE-SC,ATHLETICO-PR,1
21,17,54.0,31.0,28.0,132.0,93.0,42.0,28.0,43.0,134.0,141.0,0.3333333333333333,H,2015-11-01,GREMIO,FLAMENGO RJ,2
32,27,47.0,29.0,37.0,156.0,114.0,25.0,15.0,35.0,94.0,110.0,0.38461538461538464,H,2015-11-01,SANTOS,PALMEIRAS,2
35,18,20.0,22.0,33.0,78.0,119.0,42.0,26.0,45.0,143.0,139.0,0.1276595744680851,A,2015-11-01,VASCO DA GAMA,FLUMINENSE,0
20,22,37.0,26.0,45.0,116.0,121.0,46.0,30.0,37.0,137.0,135.0,0.23853211009174313,H,2015-11-01,GOIAS,INTERNACIONAL,2
22,29,46.0,30.0,37.0,138.0,134.0,23.0,23.0,29.0,78.0,91.0,0.358695652173913,H,2015-11-07,INTERNACIONAL,PONTE PRETA,2
1,4,45.0,26.0,38.0,142.0,130.0,9.0,8.0,16.0,32.0,53.0,0.42857142857142855,H,2015-11-07,ATHLETICO-PR,AVAI,2
10,11,54.0,37.0,22.0,146.0,83.0,33.0,33.0,47.0,114.0,138.0,0.3211009174311927,H,2015-11-07,CORINTHIANS,CORITIBA,2
18,9,43.0,25.0,45.0,143.0,138.0,21.0,20.0,30.0,68.0,80.0,0.3111111111111111,A,2015-11-07,FLUMINENSE,CHAPECOENSE-SC,0
13,33,62.0,24.0,27.0,188.0,111.0,51.0,27.0,35.0,147.0,119.0,0.34545454545454546,H,2015-11-08,CRUZEIRO,SAO PAULO,2
16,3,22.0,18.0,35.0,72.0,103.0,53.0,30.0,30.0,165.0,122.0,0.14130434782608695,A,2015-11-08,FIGUEIRENSE,ATLETICO-MG,0
17,20,41.0,28.0,44.0,133.0,143.0,38.0,26.0,45.0,118.0,122.0,0.23148148148148148,H,2015-11-08,FLAMENGO RJ,GOIAS,2
27,35,25.0,14.0,36.0,93.0,110.0,20.0,22.0,33.0,78.0,117.0,0.21621621621621623,A,2015-11-08,PALMEIRAS,VASCO DA GAMA,0
23,32,7.0,9.0,17.0,24.0,39.0,47.0,29.0,37.0,154.0,115.0,0.08333333333333333,D,2015-11-08,JOINVILLE,SANTOS,1
34,21,27.0,25.0,23.0,89.0,84.0,54.0,31.0,28.0,133.0,93.0,0.2391304347826087,H,2015-11-08,SPORT RECIFE,GREMIO,2
13,34,62.0,24.0,27.0,187.0,111.0,28.0,24.0,23.0,89.0,83.0,0.41304347826086957,H,2015-11-15,CRUZEIRO,SPORT RECIFE,2
20,11,38.0,26.0,46.0,119.0,126.0,33.0,33.0,46.0,113.0,133.0,0.24770642201834864,A,2015-11-18,GOIAS,CORITIBA,0
1,27,46.0,26.0,38.0,144.0,131.0,25.0,14.0,36.0,91.0,109.0,0.33695652173913043,D,2015-11-18,ATHLETICO-PR,PALMEIRAS,1
4,23,9.0,8.0,17.0,33.0,55.0,7.0,10.0,17.0,24.0,39.0,0.17647058823529413,H,2015-11-18,AVAI,JOINVILLE,2
29,16,22.0,23.0,30.0,77.0,92.0,22.0,17.0,35.0,71.0,101.0,0.20270270270270271,A,2015-11-18,PONTE PRETA,FIGUEIRENSE,0
9,22,22.0,20.0,30.0,71.0,82.0,47.0,30.0,35.0,139.0,131.0,0.17582417582417584,H,2015-11-19,CHAPECOENSE-SC,INTERNACIONAL,2
21,18,53.0,30.0,29.0,129.0,91.0,42.0,25.0,45.0,142.0,137.0,0.32727272727272727,H,2015-11-19,GREMIO,FLUMINENSE,2
32,17,46.0,30.0,36.0,151.0,113.0,41.0,27.0,44.0,135.0,143.0,0.3181818181818182,D,2015-11-20,SANTOS,FLAMENGO RJ,1
33,3,50.0,27.0,35.0,145.0,118.0,54.0,28.0,30.0,163.0,119.0,0.2727272727272727,H,2015-11-20,SAO PAULO,ATLETICO-MG,2
35,10,20.0,21.0,33.0,77.0,115.0,53.0,37.0,22.0,141.0,83.0,0.13043478260869565,D,2015-11-20,VASCO DA GAMA,CORINTHIANS,1
27,13,25.0,14.0,36.0,93.0,111.0,62.0,24.0,27.0,188.0,111.0,0.17391304347826086,D,2015-11-21,PALMEIRAS,CRUZEIRO,1
3,20,54.0,28.0,31.0,165.0,123.0,38.0,26.0,47.0,120.0,129.0,0.3486238532110092,D,2015-11-22,ATLETICO-MG,GOIAS,1
10,33,53.0,38.0,22.0,142.0,84.0,51.0,27.0,35.0,149.0,120.0,0.3181818181818182,H,2015-11-22,CORINTHIANS,SAO PAULO,2
16,9,23.0,17.0,35.0,72.0,101.0,23.0,20.0,30.0,72.0,82.0,0.18055555555555555,D,2015-11-22,FIGUEIRENSE,CHAPECOENSE-SC,1
22,21,47.0,30.0,36.0,139.0,132.0,54.0,30.0,29.0,130.0,91.0,0.3090909090909091,H,2015-11-22,INTERNACIONAL,GREMIO,2
23,35,7.0,10.0,18.0,25.0,41.0,20.0,22.0,33.0,78.0,116.0,0.1111111111111111,A,2015-11-22,JOINVILLE,VASCO DA GAMA,0
17,29,41.0,28.0,44.0,135.0,143.0,22.0,23.0,30.0,77.0,92.0,0.2826086956521739,D,2015-11-22,FLAMENGO RJ,PONTE PRETA,1
11,32,34.0,33.0,46.0,116.0,134.0,46.0,31.0,36.0,151.0,113.0,0.23636363636363636,H,2015-11-22,CORITIBA,SANTOS,2
18,4,42.0,25.0,46.0,142.0,138.0,10.0,8.0,17.0,35.0,56.0,0.3835616438356164,H,2015-11-22,FLUMINENSE,AVAI,2
34,1,27.0,24.0,24.0,87.0,86.0,46.0,27.0,38.0,147.0,134.0,0.24175824175824176,D,2015-11-22,SPORT RECIFE,ATHLETICO-PR,1
33,16,51.0,26.0,36.0,150.0,126.0,23.0,18.0,34.0,70.0,97.0,0.32978723404255317,H,2015-11-28,SAO PAULO,FIGUEIRENSE,2
18,22,43.0,24.0,46.0,144.0,138.0,48.0,30.0,35.0,140.0,130.0,0.25892857142857145,D,2015-11-28,FLUMINENSE,INTERNACIONAL,1
4,29,10.0,8.0,18.0,36.0,59.0,22.0,23.0,30.0,78.0,93.0,0.125,H,2015-11-28,AVAI,PONTE PRETA,2
13,23,61.0,25.0,27.0,187.0,111.0,7.0,10.0,19.0,26.0,43.0,0.5135135135135135,H,2015-11-29,CRUZEIRO,JOINVILLE,2
21,3,53.0,30.0,30.0,126.0,90.0,53.0,29.0,31.0,164.0,123.0,0.3333333333333333,H,2015-11-29,GREMIO,ATLETICO-MG,2
34,10,27.0,24.0,24.0,86.0,85.0,54.0,37.0,22.0,147.0,84.0,0.23655913978494625,H,2015-11-29,SPORT RECIFE,CORINTHIANS,2
9,20,23.0,21.0,30.0,72.0,82.0,38.0,27.0,47.0,122.0,131.0,0.18478260869565216,A,2015-11-29,CHAPECOENSE-SC,GOIAS,0
27,11,25.0,15.0,35.0,93.0,110.0,35.0,33.0,45.0,116.0,132.0,0.17391304347826086,A,2015-11-29,PALMEIRAS,CORITIBA,0
35,32,21.0,21.0,33.0,79.0,116.0,46.0,30.0,37.0,150.0,113.0,0.13043478260869565,H,2015-11-29,VASCO DA GAMA,SANTOS,2
1,17,46.0,28.0,38.0,147.0,134.0,41.0,28.0,44.0,135.0,143.0,0.2818181818181818,H,2015-11-29,ATHLETICO-PR,FLAMENGO RJ,2
3,9,52.0,29.0,32.0,162.0,123.0,23.0,21.0,31.0,73.0,85.0,0.40217391304347827,H,2015-12-06,ATLETICO-MG,CHAPECOENSE-SC,2
10,4,54.0,37.0,22.0,146.0,83.0,11.0,8.0,18.0,37.0,59.0,0.4864864864864865,D,2015-12-06,CORINTHIANS,AVAI,1
11,35,35.0,33.0,45.0,115.0,132.0,21.0,21.0,33.0,78.0,115.0,0.2826086956521739,D,2015-12-06,CORITIBA,VASCO DA GAMA,1
16,18,23.0,18.0,34.0,72.0,97.0,43.0,25.0,45.0,144.0,137.0,0.14130434782608695,H,2015-12-06,FIGUEIRENSE,FLUMINENSE,2
17,27,41.0,27.0,45.0,133.0,144.0,25.0,15.0,35.0,92.0,109.0,0.2826086956521739,A,2015-12-06,FLAMENGO RJ,PALMEIRAS,0
20,33,39.0,27.0,47.0,125.0,132.0,51.0,26.0,36.0,150.0,127.0,0.24545454545454545,A,2015-12-06,GOIAS,SAO PAULO,0
22,13,48.0,30.0,35.0,141.0,131.0,62.0,25.0,26.0,188.0,108.0,0.3181818181818182,H,2015-12-06,INTERNACIONAL,CRUZEIRO,2
23,21,7.0,10.0,20.0,26.0,46.0,54.0,29.0,30.0,128.0,91.0,0.08108108108108109,A,2015-12-06,JOINVILLE,GREMIO,0
29,34,22.0,22.0,31.0,78.0,94.0,28.0,24.0,23.0,88.0,84.0,0.20270270270270271,A,2015-12-06,PONTE PRETA,SPORT RECIFE,0
32,1,45.0,30.0,38.0,147.0,113.0,47.0,28.0,38.0,150.0,134.0,0.3090909090909091,H,2015-12-06,SANTOS,ATHLETICO-PR,2
17,34,41.0,27.0,46.0,134.0,146.0,29.0,24.0,23.0,89.0,84.0,0.27956989247311825,H,2016-05-14,FLAMENGO RJ,SPORT RECIFE,2
27,1,26.0,15.0,35.0,94.0,110.0,47.0,28.0,39.0,151.0,139.0,0.17204301075268819,H,2016-05-14,PALMEIRAS,ATHLETICO-PR,2
3,32,53.0,29.0,32.0,165.0,123.0,46.0,30.0,38.0,152.0,114.0,0.34234234234234234,H,2016-05-14,ATLETICO-MG,SANTOS,2
11,13,35.0,34.0,45.0,115.0,132.0,62.0,25.0,27.0,188.0,110.0,0.23423423423423423,H,2016-05-15,CORITIBA,CRUZEIRO,2
6,33,26.0,17.0,33.0,86.0,89.0,52.0,26.0,36.0,151.0,127.0,0.20430107526881722,A,2016-05-15,BOTAFOGO RJ,SAO PAULO,0
31,36,0.0,0.0,0.0,0.0,0.0,26.0,19.0,31.0,96.0,107.0,0.0,H,2016-05-15,SANTA CRUZ,VITORIA,2
0,18,0.0,0.0,0.0,0.0,0.0,43.0,25.0,46.0,144.0,138.0,0.0,A,2016-05-15,AMERICA MG,FLUMINENSE,0
10,21,54.0,38.0,22.0,147.0,84.0,55.0,29.0,30.0,130.0,91.0,0.32432432432432434,D,2016-05-15,CORINTHIANS,GREMIO,1
16,29,24.0,18.0,34.0,73.0,97.0,22.0,22.0,32.0,78.0,95.0,0.18666666666666668,D,2016-05-15,FIGUEIRENSE,PONTE PRETA,1
22,9,49.0,30.0,35.0,143.0,131.0,23.0,21.0,32.0,73.0,88.0,0.3870967741935484,D,2016-05-15,INTERNACIONAL,CHAPECOENSE-SC,1
29,27,22.0,23.0,32.0,78.0,95.0,27.0,15.0,35.0,98.0,110.0,0.2,H,2016-05-21,PONTE PRETA,PALMEIRAS,2
18,31,44.0,25.0,46.0,145.0,138.0,1.0,0.0,0.0,4.0,1.0,0.5087719298245614,D,2016-05-21,FLUMINENSE,SANTA CRUZ,1
13,16,62.0,25.0,28.0,188.0,111.0,24.0,19.0,34.0,73.0,97.0,0.41935483870967744,D,2016-05-22,CRUZEIRO,FIGUEIRENSE,1
1,3,47.0,28.0,40.0,151.0,143.0,54.0,29.0,32.0,166.0,123.0,0.2882882882882883,D,2016-05-22,ATHLETICO-PR,ATLETICO-MG,1
32,11,46.0,30.0,39.0,152.0,115.0,36.0,34.0,45.0,116.0,132.0,0.3153153153153153,H,2016-05-22,SANTOS,CORITIBA,2
9,0,23.0,22.0,32.0,73.0,88.0,0.0,0.0,1.0,0.0,1.0,0.4473684210526316,H,2016-05-22,CHAPECOENSE-SC,AMERICA MG,2
21,17,55.0,30.0,30.0,130.0,91.0,42.0,27.0,46.0,135.0,146.0,0.34234234234234234,H,2016-05-22,GREMIO,FLAMENGO RJ,2
33,22,53.0,26.0,36.0,152.0,127.0,49.0,31.0,35.0,143.0,131.0,0.27927927927927926,A,2016-05-22,SAO PAULO,INTERNACIONAL,0
36,10,26.0,19.0,32.0,97.0,111.0,54.0,39.0,22.0,147.0,84.0,0.1827956989247312,H,2016-05-22,VITORIA,CORINTHIANS,2
34,6,29.0,24.0,24.0,89.0,85.0,26.0,17.0,34.0,86.0,90.0,0.30666666666666664,D,2016-05-22,SPORT RECIFE,BOTAFOGO RJ,1
6,1,26.0,18.0,34.0,87.0,91.0,47.0,29.0,40.0,152.0,144.0,0.2,H,2016-05-25,BOTAFOGO RJ,ATHLETICO-PR,2
16,32,24.0,20.0,34.0,75.0,99.0,47.0,30.0,39.0,154.0,116.0,0.14736842105263157,D,2016-05-25,FIGUEIRENSE,SANTOS,1
0,36,0.0,0.0,2.0,1.0,4.0,27.0,18.0,32.0,98.0,111.0,0.0,D,2016-05-26,AMERICA MG,VITORIA,1
17,9,42.0,26.0,47.0,135.0,147.0,24.0,22.0,32.0,76.0,89.0,0.28421052631578947,D,2016-05-26,FLAMENGO RJ,CHAPECOENSE-SC,1
11,33,35.0,34.0,46.0,115.0,133.0,52.0,26.0,37.0,151.0,129.0,0.23423423423423423,D,2016-05-26,CORITIBA,SAO PAULO,1
27,18,27.0,15.0,36.0,99.0,112.0,43.0,26.0,46.0,145.0,139.0,0.17894736842105263,H,2016-05-26,PALMEIRAS,FLUMINENSE,2
31,13,1.0,1.0,0.0,6.0,3.0,61.0,26.0,28.0,185.0,113.0,0.01694915254237288,H,2016-05-26,SANTA CRUZ,CRUZEIRO,2
10,29,54.0,38.0,23.0,148.0,86.0,23.0,23.0,31.0,80.0,94.0,0.3829787234042553,H,2016-05-26,CORINTHIANS,PONTE PRETA,2
22,34,50.0,30.0,35.0,143.0,130.0,29.0,25.0,24.0,90.0,86.0,0.37894736842105264,H,2016-05-26,INTERNACIONAL,SPORT RECIFE,2
3,21,54.0,30.0,31.0,166.0,122.0,55.0,30.0,30.0,129.0,91.0,0.34513274336283184,A,2016-05-27,ATLETICO-MG,GREMIO,0
13,0,61.0,26.0,29.0,186.0,117.0,0.0,1.0,2.0,2.0,5.0,0.6551724137931034,D,2016-05-28,CRUZEIRO,AMERICA MG,1
1,16,47.0,29.0,40.0,152.0,144.0,24.0,21.0,34.0,77.0,101.0,0.3368421052631579,H,2016-05-28,ATHLETICO-PR,FIGUEIRENSE,2
9,31,24.0,23.0,32.0,78.0,91.0,2.0,1.0,0.0,10.0,4.0,0.45,D,2016-05-29,CHAPECOENSE-SC,SANTA CRUZ,1
29,17,23.0,23.0,32.0,80.0,97.0,42.0,27.0,47.0,137.0,149.0,0.17204301075268819,A,2016-05-29,PONTE PRETA,FLAMENGO RJ,0
34,10,29.0,25.0,25.0,90.0,87.0,55.0,38.0,23.0,151.0,86.0,0.24210526315789474,A,2016-05-29,SPORT RECIFE,CORINTHIANS,0
18,6,43.0,26.0,47.0,145.0,141.0,26.0,17.0,34.0,86.0,90.0,0.3010752688172043,H,2016-05-29,FLUMINENSE,BOTAFOGO RJ,2
33,27,51.0,27.0,37.0,147.0,129.0,28.0,15.0,36.0,101.0,112.0,0.3191489361702128,H,2016-05-29,SAO PAULO,PALMEIRAS,2
36,3,27.0,19.0,32.0,99.0,112.0,54.0,30.0,32.0,166.0,125.0,0.1935483870967742,D,2016-05-29,VITORIA,ATLETICO-MG,1
21,11,56.0,30.0,30.0,132.0,91.0,35.0,35.0,46.0,116.0,134.0,0.3392857142857143,H,2016-05-29,GREMIO,CORITIBA,2
32,22,47.0,30.0,38.0,155.0,116.0,51.0,30.0,35.0,144.0,130.0,0.32432432432432434,A,2016-05-29,SANTOS,INTERNACIONAL,0
22,1,51.0,30.0,35.0,143.0,130.0,48.0,27.0,40.0,150.0,141.0,0.3185840707964602,H,2016-06-01,INTERNACIONAL,ATHLETICO-PR,2
10,32,55.0,37.0,23.0,151.0,85.0,47.0,29.0,39.0,154.0,116.0,0.32142857142857145,H,2016-06-02,CORINTHIANS,SANTOS,2
11,9,35.0,33.0,47.0,115.0,135.0,24.0,24.0,32.0,79.0,92.0,0.2708333333333333,A,2016-06-02,CORITIBA,CHAPECOENSE-SC,0
31,34,2.0,2.0,0.0,11.0,5.0,29.0,25.0,26.0,90.0,89.0,0.047619047619047616,A,2016-06-02,SANTA CRUZ,SPORT RECIFE,0
3,18,54.0,30.0,32.0,167.0,126.0,43.0,26.0,47.0,143.0,141.0,0.34210526315789475,D,2016-06-02,ATLETICO-MG,FLUMINENSE,1
6,13,25.0,17.0,35.0,84.0,90.0,61.0,26.0,28.0,184.0,114.0,0.19148936170212766,A,2016-06-02,BOTAFOGO RJ,CRUZEIRO,0
16,33,24.0,21.0,35.0,78.0,103.0,52.0,26.0,37.0,148.0,129.0,0.14736842105263157,H,2016-06-02,FIGUEIRENSE,SAO PAULO,2
0,29,0.0,2.0,2.0,3.0,6.0,22.0,23.0,32.0,79.0,98.0,0.0,A,2016-06-02,AMERICA MG,PONTE PRETA,0
17,36,43.0,26.0,46.0,137.0,146.0,25.0,20.0,32.0,95.0,113.0,0.28421052631578947,H,2016-06-03,FLAMENGO RJ,VITORIA,2
27,21,28.0,15.0,37.0,101.0,113.0,57.0,29.0,30.0,133.0,90.0,0.1875,H,2016-06-03,PALMEIRAS,GREMIO,2
1,31,48.0,27.0,41.0,150.0,142.0,2.0,2.0,1.0,11.0,6.0,0.559322033898305,H,2016-06-04,ATHLETICO-PR,SANTA CRUZ,2
9,18,25.0,24.0,32.0,83.0,95.0,43.0,27.0,47.0,144.0,142.0,0.1836734693877551,D,2016-06-05,CHAPECOENSE-SC,FLUMINENSE,1
10,11,56.0,37.0,23.0,152.0,85.0,35.0,33.0,48.0,118.0,139.0,0.33035714285714285,H,2016-06-05,CORINTHIANS,CORITIBA,2
0,16,0.0,2.0,3.0,4.0,8.0,25.0,21.0,35.0,79.0,103.0,0.0,H,2016-06-05,AMERICA MG,FIGUEIRENSE,2
32,6,47.0,29.0,39.0,153.0,114.0,25.0,17.0,36.0,84.0,91.0,0.3829787234042553,H,2016-06-05,SANTOS,BOTAFOGO RJ,2
17,27,44.0,26.0,46.0,138.0,146.0,29.0,15.0,37.0,105.0,116.0,0.28865979381443296,A,2016-06-05,FLAMENGO RJ,PALMEIRAS,0
21,29,57.0,29.0,31.0,136.0,94.0,23.0,23.0,32.0,81.0,99.0,0.4105263157894737,H,2016-06-05,GREMIO,PONTE PRETA,2
34,3,30.0,25.0,26.0,91.0,89.0,54.0,31.0,32.0,168.0,127.0,0.23958333333333334,D,2016-06-05,SPORT RECIFE,ATLETICO-MG,1
36,22,25.0,20.0,33.0,95.0,114.0,52.0,29.0,34.0,142.0,127.0,0.18085106382978725,H,2016-06-05,VITORIA,INTERNACIONAL,2
13,33,62.0,26.0,28.0,185.0,114.0,52.0,26.0,37.0,148.0,129.0,0.336283185840708,A,2016-06-05,CRUZEIRO,SAO PAULO,0
22,0,52.0,28.0,35.0,140.0,126.0,1.0,2.0,3.0,5.0,8.0,0.6166666666666667,H,2016-06-11,INTERNACIONAL,AMERICA MG,2
29,9,23.0,23.0,31.0,78.0,94.0,25.0,25.0,32.0,83.0,95.0,0.2077922077922078,H,2016-06-11,PONTE PRETA,CHAPECOENSE-SC,2
18,21,42.0,28.0,46.0,141.0,139.0,57.0,29.0,30.0,136.0,92.0,0.24324324324324326,D,2016-06-11,FLUMINENSE,GREMIO,1
33,1,53.0,26.0,37.0,149.0,129.0,48.0,27.0,40.0,145.0,136.0,0.27927927927927926,A,2016-06-12,SAO PAULO,ATHLETICO-PR,0
6,36,24.0,17.0,36.0,81.0,92.0,25.0,20.0,32.0,93.0,111.0,0.23684210526315788,D,2016-06-12,BOTAFOGO RJ,VITORIA,1
11,34,33.0,33.0,49.0,116.0,140.0,30.0,26.0,26.0,95.0,93.0,0.25,H,2016-06-12,CORITIBA,SPORT RECIFE,2
3,13,53.0,32.0,30.0,170.0,128.0,61.0,25.0,29.0,182.0,113.0,0.336283185840708,A,2016-06-12,ATLETICO-MG,CRUZEIRO,0
16,17,25.0,21.0,36.0,79.0,104.0,43.0,26.0,46.0,136.0,147.0,0.15789473684210525,H,2016-06-12,FIGUEIRENSE,FLAMENGO RJ,2
27,10,30.0,15.0,37.0,107.0,117.0,57.0,36.0,22.0,154.0,85.0,0.19791666666666666,H,2016-06-12,PALMEIRAS,CORINTHIANS,2
31,32,2.0,2.0,2.0,11.0,7.0,47.0,29.0,39.0,155.0,114.0,0.03278688524590164,A,2016-06-12,SANTA CRUZ,SANTOS,0
9,21,25.0,25.0,33.0,84.0,97.0,57.0,29.0,30.0,136.0,92.0,0.1836734693877551,D,2016-06-15,CHAPECOENSE-SC,GREMIO,1
29,1,24.0,23.0,31.0,80.0,95.0,49.0,27.0,40.0,147.0,137.0,0.17894736842105263,H,2016-06-15,PONTE PRETA,ATHLETICO-PR,2
33,36,53.0,25.0,38.0,149.0,130.0,25.0,21.0,32.0,94.0,112.0,0.3229166666666667,H,2016-06-15,SAO PAULO,VITORIA,2
6,0,24.0,18.0,36.0,82.0,93.0,1.0,2.0,4.0,6.0,11.0,0.4186046511627907,H,2016-06-16,BOTAFOGO RJ,AMERICA MG,2
31,16,2.0,2.0,3.0,11.0,9.0,26.0,21.0,36.0,80.0,104.0,0.044444444444444446,H,2016-06-16,SANTA CRUZ,FIGUEIRENSE,2
32,34,48.0,29.0,39.0,157.0,114.0,30.0,26.0,27.0,97.0,96.0,0.3711340206185567,H,2016-06-16,SANTOS,SPORT RECIFE,2
11,27,34.0,33.0,49.0,119.0,142.0,31.0,15.0,37.0,108.0,117.0,0.25773195876288657,D,2016-06-16,CORITIBA,PALMEIRAS,1
13,17,62.0,25.0,29.0,185.0,115.0,43.0,26.0,47.0,136.0,148.0,0.3333333333333333,A,2016-06-16,CRUZEIRO,FLAMENGO RJ,0
22,3,53.0,28.0,35.0,143.0,127.0,53.0,32.0,31.0,172.0,131.0,0.336283185840708,H,2016-06-16,INTERNACIONAL,ATLETICO-MG,2
18,10,42.0,29.0,45.0,141.0,138.0,57.0,36.0,23.0,154.0,86.0,0.24107142857142858,H,2016-06-17,FLUMINENSE,CORINTHIANS,2
27,31,31.0,16.0,37.0,110.0,119.0,3.0,2.0,3.0,12.0,9.0,0.4444444444444444,H,2016-06-18,PALMEIRAS,SANTA CRUZ,2
1,32,49.0,27.0,41.0,149.0,140.0,49.0,29.0,39.0,159.0,114.0,0.2982456140350877,H,2016-06-18,ATHLETICO-PR,SANTOS,2
0,11,1.0,2.0,5.0,7.0,14.0,34.0,34.0,49.0,121.0,144.0,0.016129032258064516,H,2016-06-19,AMERICA MG,CORITIBA,2
3,29,53.0,32.0,32.0,172.0,133.0,25.0,23.0,31.0,83.0,97.0,0.3917525773195876,H,2016-06-19,ATLETICO-MG,PONTE PRETA,2
36,9,25.0,21.0,33.0,94.0,114.0,25.0,26.0,33.0,87.0,100.0,0.21518987341772153,A,2016-06-19,VITORIA,CHAPECOENSE-SC,0
10,6,57.0,36.0,24.0,154.0,87.0,25.0,18.0,36.0,85.0,94.0,0.4,H,2016-06-19,CORINTHIANS,BOTAFOGO RJ,2
16,22,26.0,21.0,37.0,80.0,105.0,54.0,28.0,35.0,145.0,127.0,0.16494845360824742,H,2016-06-19,FIGUEIRENSE,INTERNACIONAL,2
17,33,44.0,26.0,47.0,137.0,148.0,54.0,25.0,38.0,151.0,130.0,0.24561403508771928,D,2016-06-19,FLAMENGO RJ,SAO PAULO,1
34,18,30.0,26.0,28.0,97.0,98.0,43.0,29.0,45.0,142.0,138.0,0.23469387755102042,H,2016-06-19,SPORT RECIFE,FLUMINENSE,2
21,13,57.0,30.0,30.0,139.0,95.0,62.0,25.0,30.0,185.0,116.0,0.34513274336283184,H,2016-06-19,GREMIO,CRUZEIRO,2
27,0,32.0,16.0,37.0,113.0,120.0,2.0,2.0,5.0,9.0,15.0,0.44680851063829785,H,2016-06-22,PALMEIRAS,AMERICA MG,2
29,13,25.0,23.0,32.0,83.0,100.0,62.0,25.0,31.0,185.0,118.0,0.18556701030927836,A,2016-06-22,PONTE PRETA,CRUZEIRO,0
6,16,25.0,18.0,37.0,86.0,97.0,27.0,21.0,37.0,83.0,107.0,0.23170731707317074,D,2016-06-23,BOTAFOGO RJ,FIGUEIRENSE,1
